issue,draw_time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
20260514037,2026-05-14 16:09:00,08,05,09,04,07,03,10,02,06,01
20260514038,2026-05-14 16:14:00,03,08,01,07,05,02,04,10,06,09
20260514039,2026-05-14 16:19:00,05,10,04,09,01,02,07,03,06,08
20260514040,2026-05-14 16:24:00,04,08,01,03,02,10,09,05,06,07
20260514041,2026-05-14 16:29:00,08,06,03,10,04,07,05,02,09,01
20260514042,2026-05-14 16:34:00,08,06,07,02,10,04,09,03,05,01
20260514043,2026-05-14 16:39:00,01,08,07,05,04,03,09,06,02,10
20260514044,2026-05-14 16:44:00,09,10,03,08,02,07,05,06,04,01
20260514045,2026-05-14 16:49:00,08,09,07,06,02,05,04,03,01,10
20260514046,2026-05-14 16:54:00,06,05,03,04,09,08,10,07,02,01
20260514047,2026-05-14 16:59:00,06,07,05,10,03,01,04,09,02,08
20260514048,2026-05-14 17:04:00,06,04,01,02,08,03,10,07,09,05
20260514049,2026-05-14 17:09:00,07,08,05,10,04,01,03,06,02,09
20260514050,2026-05-14 17:14:00,09,04,03,05,01,07,10,08,02,06
20260514051,2026-05-14 17:19:00,05,08,09,04,10,03,01,06,07,02
20260514052,2026-05-14 17:24:00,07,10,04,09,08,02,06,05,03,01
20260514053,2026-05-14 17:29:00,07,02,03,06,04,05,10,01,08,09
20260514054,2026-05-14 17:34:00,10,06,09,05,01,08,03,07,04,02
20260514055,2026-05-14 17:39:00,10,01,03,04,08,02,07,09,06,05
20260514056,2026-05-14 17:44:00,01,08,04,09,02,05,07,10,06,03
20260514057,2026-05-14 17:49:00,04,09,03,06,05,08,10,07,02,01
20260514058,2026-05-14 17:54:00,09,10,07,05,02,04,01,06,08,03
20260514059,2026-05-14 17:59:00,10,04,02,03,07,05,09,01,06,08
20260514060,2026-05-14 18:04:00,07,10,04,03,09,08,06,01,02,05
20260514061,2026-05-14 18:09:00,08,02,05,04,06,10,07,09,01,03
20260514062,2026-05-14 18:14:00,09,10,02,04,03,07,05,08,06,01
20260514063,2026-05-14 18:19:00,09,02,05,03,06,04,10,08,01,07
20260514064,2026-05-14 18:24:00,07,04,06,10,01,02,09,03,08,05
20260514065,2026-05-14 18:29:00,06,02,05,09,04,08,03,01,10,07
20260514066,2026-05-14 18:34:00,09,03,05,07,02,08,01,06,10,04
20260514067,2026-05-14 18:39:00,06,05,10,04,01,03,07,09,08,02
20260514068,2026-05-14 18:44:00,04,10,05,09,03,08,07,01,02,06
20260514069,2026-05-14 18:49:00,09,04,02,06,07,05,08,01,03,10
20260514070,2026-05-14 18:54:00,06,07,01,10,05,02,04,03,09,08
20260514071,2026-05-14 18:59:00,09,05,03,02,06,10,08,01,07,04
20260514072,2026-05-14 19:04:00,07,04,02,01,09,03,06,05,10,08
20260514073,2026-05-14 19:09:00,04,01,07,09,08,05,02,06,10,03
20260514074,2026-05-14 19:14:00,02,04,10,07,08,06,09,03,05,01
20260514075,2026-05-14 19:19:00,09,05,10,01,03,07,08,06,04,02
20260514076,2026-05-14 19:24:00,10,09,05,04,01,08,02,07,06,03
20260514077,2026-05-14 19:29:00,01,05,10,07,04,09,02,08,06,03
20260514078,2026-05-14 19:34:00,01,09,05,04,07,03,08,10,02,06
20260514079,2026-05-14 19:39:00,01,03,07,04,02,05,09,08,10,06
20260514080,2026-05-14 19:44:00,08,02,04,07,10,06,03,05,01,09
20260514081,2026-05-14 19:49:00,05,04,08,07,06,01,02,03,09,10
20260514082,2026-05-14 19:54:00,02,03,01,04,08,06,09,05,10,07
20260514083,2026-05-14 19:59:00,09,05,02,03,06,07,01,10,08,04
20260514084,2026-05-14 20:04:00,06,01,09,05,04,03,10,07,02,08
20260514085,2026-05-14 20:09:00,05,06,04,03,10,02,07,08,01,09
20260514086,2026-05-14 20:14:00,09,08,10,03,05,02,01,07,06,04
20260514087,2026-05-14 20:19:00,07,05,02,01,03,08,06,09,04,10
20260514088,2026-05-14 20:24:00,04,07,06,10,05,09,08,01,03,02
20260514089,2026-05-14 20:29:00,08,04,01,10,02,07,05,03,09,06
20260514090,2026-05-14 20:34:00,10,05,09,04,02,08,07,01,03,06
20260514091,2026-05-14 20:39:00,08,03,02,04,06,07,01,09,10,05
20260514092,2026-05-14 20:44:00,02,04,05,09,06,07,01,08,10,03
20260514093,2026-05-14 20:49:00,04,03,10,07,06,05,01,08,09,02
20260514094,2026-05-14 20:54:00,08,02,03,01,10,05,06,04,07,09
20260514095,2026-05-14 20:59:00,10,09,02,05,04,03,06,01,07,08
20260514096,2026-05-14 21:04:00,09,04,10,07,03,02,05,08,01,06
20260514097,2026-05-14 21:09:00,08,10,02,09,04,03,05,01,07,06
20260514098,2026-05-14 21:14:00,06,09,10,02,08,07,01,03,04,05
20260514099,2026-05-14 21:19:00,02,03,09,10,08,05,04,07,01,06
20260514100,2026-05-14 21:24:00,02,05,01,09,07,03,08,04,06,10
20260514101,2026-05-14 21:29:00,08,04,02,10,01,03,06,07,09,05
20260514102,2026-05-14 21:34:00,03,04,10,09,02,06,08,05,07,01
20260514103,2026-05-14 21:39:00,07,05,06,03,10,02,09,01,08,04
20260514104,2026-05-14 21:44:00,06,05,01,02,08,07,03,09,04,10
20260514105,2026-05-14 21:49:00,10,03,04,09,08,02,05,07,01,06
20260514106,2026-05-14 21:54:00,05,09,10,04,07,08,03,02,06,01
20260514107,2026-05-14 21:59:00,09,07,05,08,04,03,02,06,01,10
20260514108,2026-05-14 22:04:00,03,09,02,01,08,04,06,10,05,07
20260514109,2026-05-14 22:09:00,08,04,05,07,09,01,02,10,03,06
20260514110,2026-05-14 22:14:00,03,06,02,10,04,09,01,07,05,08
20260514111,2026-05-14 22:19:00,01,02,03,04,09,05,10,06,07,08
20260514112,2026-05-14 22:24:00,05,01,08,06,04,10,07,02,03,09
20260514113,2026-05-14 22:29:00,09,07,01,05,06,02,10,08,04,03
20260514114,2026-05-14 22:34:00,02,06,07,04,10,03,01,05,08,09
20260514115,2026-05-14 22:39:00,04,03,08,05,02,01,09,07,06,10
20260514116,2026-05-14 22:44:00,01,02,10,05,04,06,09,03,08,07
20260514117,2026-05-14 22:49:00,09,03,02,04,01,07,10,06,08,05
20260514118,2026-05-14 22:54:00,08,09,02,03,06,05,07,01,10,04
20260514119,2026-05-14 22:59:00,09,10,01,07,03,04,06,05,02,08
20260514120,2026-05-14 23:04:00,01,10,04,06,05,08,07,03,09,02
20260514121,2026-05-14 23:09:00,06,02,01,07,08,09,03,05,04,10
20260514122,2026-05-14 23:14:00,07,10,02,09,08,03,04,05,06,01
20260514123,2026-05-14 23:19:00,02,07,04,08,05,09,06,10,03,01
20260514124,2026-05-14 23:24:00,08,05,10,07,06,09,03,02,01,04
20260514125,2026-05-14 23:29:00,03,09,02,07,08,01,05,10,04,06
20260514126,2026-05-14 23:34:00,01,10,06,05,07,03,08,09,04,02
20260514127,2026-05-14 23:39:00,07,08,05,04,01,02,09,06,03,10
20260514128,2026-05-14 23:44:00,08,04,10,03,09,05,07,01,02,06
20260514129,2026-05-14 23:49:00,07,08,02,06,05,01,04,10,09,03
20260514130,2026-05-14 23:54:00,07,03,09,06,04,02,05,10,01,08
20260514131,2026-05-14 23:59:00,08,06,07,04,10,01,02,03,05,09
20260514132,2026-05-15 00:04:00,05,04,07,02,08,10,03,06,09,01
20260514133,2026-05-15 00:09:00,03,01,05,04,07,10,06,08,09,02
20260514134,2026-05-15 00:14:00,09,01,02,04,06,08,10,03,07,05
20260514135,2026-05-15 00:19:00,06,08,09,07,03,10,04,05,02,01
20260514136,2026-05-15 00:24:00,04,08,02,01,03,10,09,05,07,06
20260514137,2026-05-15 00:29:00,06,02,09,03,07,08,10,05,01,04
20260514138,2026-05-15 00:34:00,01,10,08,02,06,07,09,03,04,05
20260514139,2026-05-15 00:39:00,06,08,03,02,01,09,10,05,07,04
20260514140,2026-05-15 00:44:00,04,07,08,09,06,05,10,02,01,03
20260514141,2026-05-15 00:49:00,03,10,01,09,06,02,04,08,05,07
20260514142,2026-05-15 00:54:00,07,10,09,08,06,02,03,01,05,04
20260514143,2026-05-15 00:59:00,03,05,07,08,04,10,09,06,01,02
20260514144,2026-05-15 01:04:00,09,07,08,06,05,01,04,03,10,02
20260514145,2026-05-15 01:09:00,06,05,09,02,08,04,03,07,10,01
20260514146,2026-05-15 01:14:00,07,02,09,08,05,10,01,04,03,06
20260514147,2026-05-15 01:19:00,01,07,10,08,09,03,06,05,02,04
20260514148,2026-05-15 01:24:00,02,09,10,05,01,04,08,03,07,06
20260514149,2026-05-15 01:29:00,10,01,09,02,07,08,06,04,03,05
20260514150,2026-05-15 01:34:00,01,04,10,08,06,07,02,09,03,05
20260514151,2026-05-15 01:39:00,09,04,02,07,06,05,03,08,10,01
20260514152,2026-05-15 01:44:00,03,01,08,10,06,05,07,09,02,04
20260514153,2026-05-15 01:49:00,07,03,06,04,08,01,02,09,05,10
20260514154,2026-05-15 01:54:00,02,10,06,08,09,04,05,03,07,01
20260514155,2026-05-15 01:59:00,03,02,04,01,06,10,07,05,08,09
20260514156,2026-05-15 02:04:00,02,06,10,05,04,09,08,07,03,01
20260514157,2026-05-15 02:09:00,07,01,05,03,02,09,10,08,04,06
20260514158,2026-05-15 02:14:00,10,03,06,02,08,04,07,05,09,01
20260514159,2026-05-15 02:19:00,08,05,03,10,09,04,06,01,02,07
20260514160,2026-05-15 02:24:00,05,01,07,03,02,06,04,08,10,09
20260514161,2026-05-15 02:29:00,04,01,10,05,07,08,03,09,06,02
20260514162,2026-05-15 02:34:00,03,08,07,04,10,05,09,06,02,01
20260514163,2026-05-15 02:39:00,07,02,08,03,04,01,06,09,10,05
20260514164,2026-05-15 02:44:00,06,05,08,10,02,01,09,04,03,07
20260514165,2026-05-15 02:49:00,06,04,02,07,10,03,01,09,05,08
20260514166,2026-05-15 02:54:00,04,10,05,08,03,07,01,09,02,06
20260514167,2026-05-15 02:59:00,10,06,05,02,07,08,03,04,09,01
20260514168,2026-05-15 03:04:00,01,03,10,09,02,04,06,07,05,08
20260514169,2026-05-15 03:09:00,07,04,10,02,06,03,01,05,08,09
20260514170,2026-05-15 03:14:00,08,06,05,04,10,09,07,03,01,02
20260514171,2026-05-15 03:19:00,01,10,03,09,05,08,06,07,02,04
20260514172,2026-05-15 03:24:00,04,07,05,02,03,01,10,06,08,09
20260514173,2026-05-15 03:29:00,08,07,06,04,02,05,03,10,01,09
20260514174,2026-05-15 03:34:00,07,06,03,08,01,10,04,05,09,02
20260514175,2026-05-15 03:39:00,03,06,01,09,07,02,10,04,08,05
20260514176,2026-05-15 03:44:00,02,09,08,10,03,06,04,07,01,05
20260514177,2026-05-15 03:49:00,07,05,08,06,01,09,03,02,10,04
20260514178,2026-05-15 03:54:00,02,09,07,04,05,01,10,03,08,06
20260514179,2026-05-15 03:59:00,08,09,10,07,05,06,04,03,02,01
20260514180,2026-05-15 04:04:00,07,08,02,06,01,04,09,10,05,03
20260515001,2026-05-15 13:09:00,03,06,04,09,05,08,01,02,10,07
20260515002,2026-05-15 13:14:00,09,04,06,02,08,05,03,01,10,07
20260515003,2026-05-15 13:19:00,06,07,05,10,01,08,03,04,09,02
20260515004,2026-05-15 13:24:00,04,07,10,06,08,02,05,03,01,09
20260515005,2026-05-15 13:29:00,08,07,03,02,01,05,04,10,06,09
20260515006,2026-05-15 13:34:00,07,01,09,10,04,02,06,03,08,05
20260515007,2026-05-15 13:39:00,04,06,01,05,07,08,10,02,09,03
20260515008,2026-05-15 13:44:00,07,04,09,01,02,03,08,10,05,06
20260515009,2026-05-15 13:49:00,07,10,02,04,01,08,03,09,06,05
20260515010,2026-05-15 13:54:00,01,09,06,10,08,02,03,05,04,07
20260515011,2026-05-15 13:59:00,04,02,01,09,08,07,05,03,10,06
20260515012,2026-05-15 14:04:00,02,05,07,01,04,06,10,09,08,03
20260515013,2026-05-15 14:09:00,03,04,08,02,06,05,10,07,01,09
20260515014,2026-05-15 14:14:00,04,06,03,10,08,07,05,02,01,09
20260515015,2026-05-15 14:19:00,10,06,04,02,07,03,01,05,09,08
20260515016,2026-05-15 14:24:00,06,07,09,03,02,08,10,05,01,04
20260515017,2026-05-15 14:29:00,08,10,09,03,04,06,01,05,07,02
20260515018,2026-05-15 14:34:00,02,06,05,07,03,01,09,04,08,10
20260515019,2026-05-15 14:39:00,05,06,10,07,04,09,01,08,02,03
20260515020,2026-05-15 14:44:00,08,05,03,06,10,01,02,04,07,09
20260515021,2026-05-15 14:49:00,07,03,04,06,02,01,09,10,08,05
20260515022,2026-05-15 14:54:00,04,01,02,05,09,03,07,08,10,06
20260515023,2026-05-15 14:59:00,06,07,03,01,08,05,09,04,10,02
20260515024,2026-05-15 15:04:00,03,07,02,01,06,04,08,05,09,10
20260515025,2026-05-15 15:09:00,09,04,02,05,01,10,08,07,03,06
20260515026,2026-05-15 15:14:00,07,05,03,09,10,01,08,02,06,04
20260515027,2026-05-15 15:19:00,08,06,05,04,01,02,07,10,09,03
20260515028,2026-05-15 15:24:00,03,04,01,10,09,02,05,07,06,08
20260515029,2026-05-15 15:29:00,03,07,01,04,02,10,09,08,06,05
20260515030,2026-05-15 15:34:00,09,06,03,02,10,08,04,01,05,07
20260515031,2026-05-15 15:39:00,04,09,02,08,05,06,07,10,01,03
20260515032,2026-05-15 15:44:00,10,09,05,06,04,01,08,02,07,03
20260515033,2026-05-15 15:49:00,05,08,04,03,10,06,01,09,07,02
20260515034,2026-05-15 15:54:00,01,04,03,02,10,07,05,09,06,08
20260515035,2026-05-15 15:59:00,08,04,06,05,10,07,01,03,02,09
20260515036,2026-05-15 16:04:00,05,10,03,01,09,04,06,07,02,08
20260515037,2026-05-15 16:09:00,10,07,04,09,05,06,02,01,08,03
20260515038,2026-05-15 16:14:00,05,04,06,01,08,02,10,03,09,07
20260515039,2026-05-15 16:19:00,03,04,06,01,09,05,02,10,07,08
20260515040,2026-05-15 16:24:00,06,08,03,05,09,04,07,02,01,10
20260515041,2026-05-15 16:29:00,02,08,01,03,05,10,06,04,09,07
20260515042,2026-05-15 16:34:00,02,04,01,08,06,03,09,05,10,07
20260515043,2026-05-15 16:39:00,03,09,07,01,04,05,08,06,02,10
20260515044,2026-05-15 16:44:00,02,07,01,05,04,03,08,06,10,09
20260515045,2026-05-15 16:49:00,04,07,09,10,01,03,02,08,06,05
20260515046,2026-05-15 16:54:00,06,04,10,01,08,03,07,02,09,05
20260515047,2026-05-15 16:59:00,07,05,09,10,03,08,02,04,06,01
20260515048,2026-05-15 17:04:00,01,05,06,08,09,04,02,03,10,07
20260515049,2026-05-15 17:09:00,01,05,09,02,06,10,07,04,03,08
20260515050,2026-05-15 17:14:00,09,03,01,10,07,04,08,02,05,06
20260515051,2026-05-15 17:19:00,06,01,07,10,09,03,05,04,08,02
20260515052,2026-05-15 17:24:00,07,04,05,08,01,09,02,06,10,03
20260515053,2026-05-15 17:29:00,10,06,08,01,05,02,04,03,09,07
20260515054,2026-05-15 17:34:00,04,08,05,07,03,02,09,01,10,06
20260515055,2026-05-15 17:39:00,05,08,04,02,03,06,09,07,01,10
20260515056,2026-05-15 17:44:00,03,05,07,08,02,01,04,09,10,06
20260515057,2026-05-15 17:49:00,10,05,02,06,07,09,03,01,04,08
20260515058,2026-05-15 17:54:00,01,05,07,10,06,08,03,09,02,04
20260515059,2026-05-15 17:59:00,04,10,01,03,06,09,07,02,08,05
20260515060,2026-05-15 18:04:00,05,06,03,08,04,01,09,10,02,07
20260515061,2026-05-15 18:09:00,09,06,04,03,01,08,10,02,07,05
20260515062,2026-05-15 18:14:00,10,05,02,09,07,03,04,01,08,06
20260515063,2026-05-15 18:19:00,01,07,02,10,06,09,04,08,03,05
20260515064,2026-05-15 18:24:00,04,02,10,06,05,03,07,09,01,08
20260515065,2026-05-15 18:29:00,05,02,09,07,08,06,04,01,03,10
20260515066,2026-05-15 18:34:00,05,02,08,03,06,04,09,01,07,10
20260515067,2026-05-15 18:39:00,03,01,05,04,09,08,07,06,10,02
20260515068,2026-05-15 18:44:00,07,10,04,09,05,06,08,01,03,02
20260515069,2026-05-15 18:49:00,10,09,05,06,07,04,03,01,02,08
20260515070,2026-05-15 18:54:00,10,08,04,05,01,09,06,02,03,07
20260515071,2026-05-15 18:59:00,03,04,10,01,09,02,06,08,05,07
20260515072,2026-05-15 19:04:00,04,01,08,09,03,07,02,05,10,06
20260515073,2026-05-15 19:09:00,05,10,08,09,01,06,07,04,03,02
20260515074,2026-05-15 19:14:00,04,09,05,08,06,07,03,10,01,02
20260515075,2026-05-15 19:19:00,09,01,07,03,10,04,02,05,08,06
20260515076,2026-05-15 19:24:00,05,06,08,09,07,04,10,02,01,03
20260515077,2026-05-15 19:29:00,03,08,06,09,07,04,05,02,10,01
20260515078,2026-05-15 19:34:00,02,03,09,10,01,04,06,05,08,07
20260515079,2026-05-15 19:39:00,02,05,01,03,06,07,10,08,09,04
20260515080,2026-05-15 19:44:00,05,06,02,04,07,01,08,03,10,09
20260515081,2026-05-15 19:49:00,02,05,04,08,09,06,10,01,03,07
20260515082,2026-05-15 19:54:00,03,08,07,09,05,01,06,02,10,04
20260515083,2026-05-15 19:59:00,09,01,10,07,02,05,04,08,03,06
20260515084,2026-05-15 20:04:00,05,07,02,08,06,04,10,09,03,01
20260515085,2026-05-15 20:09:00,07,01,10,03,09,05,02,06,04,08
20260515086,2026-05-15 20:14:00,04,07,03,10,05,06,09,08,01,02
20260515087,2026-05-15 20:19:00,02,05,08,04,10,07,03,09,06,01
20260515088,2026-05-15 20:24:00,08,09,07,06,02,04,03,05,10,01
20260515089,2026-05-15 20:29:00,01,08,10,05,09,06,07,04,03,02
20260515090,2026-05-15 20:34:00,09,04,08,07,03,02,01,06,10,05
20260515091,2026-05-15 20:39:00,02,08,10,09,01,04,07,03,05,06
20260515092,2026-05-15 20:44:00,03,02,05,10,01,09,04,07,06,08
20260515093,2026-05-15 20:49:00,08,06,02,10,01,03,07,09,04,05
20260515094,2026-05-15 20:54:00,04,06,08,03,09,10,07,02,01,05
20260515095,2026-05-15 20:59:00,05,10,07,02,06,01,09,04,08,03
20260515096,2026-05-15 21:04:00,08,04,06,01,03,10,07,09,05,02
20260515097,2026-05-15 21:09:00,09,04,07,08,03,06,02,10,05,01
20260515098,2026-05-15 21:14:00,10,04,01,05,09,03,02,07,06,08
20260515099,2026-05-15 21:19:00,09,05,07,08,02,10,01,06,03,04
20260515100,2026-05-15 21:24:00,03,01,07,06,09,04,05,08,02,10
20260515101,2026-05-15 21:29:00,07,01,04,10,06,05,08,09,02,03
20260515102,2026-05-15 21:34:00,05,09,03,06,07,10,04,02,01,08
20260515103,2026-05-15 21:39:00,09,10,06,03,04,02,07,05,01,08
20260515104,2026-05-15 21:44:00,08,01,09,07,06,05,10,03,04,02
20260515105,2026-05-15 21:49:00,09,02,05,07,10,04,03,01,06,08
20260515106,2026-05-15 21:54:00,08,03,10,05,07,09,01,04,06,02
20260515107,2026-05-15 21:59:00,02,08,04,07,01,06,03,10,05,09
20260515108,2026-05-15 22:04:00,05,04,10,07,09,08,01,03,06,02
20260515109,2026-05-15 22:09:00,04,09,10,01,06,02,03,08,07,05
20260515110,2026-05-15 22:14:00,01,02,10,07,05,04,03,09,06,08
20260515111,2026-05-15 22:19:00,04,09,10,06,03,07,02,05,08,01
20260515112,2026-05-15 22:24:00,04,09,03,02,10,01,05,06,08,07
20260515113,2026-05-15 22:29:00,05,01,09,08,03,06,04,02,10,07
20260515114,2026-05-15 22:34:00,02,05,10,09,08,01,03,06,07,04
20260515115,2026-05-15 22:39:00,04,10,08,01,02,03,06,07,09,05
20260515116,2026-05-15 22:44:00,07,10,04,09,03,02,08,06,05,01
20260515117,2026-05-15 22:49:00,09,05,08,02,03,07,06,04,10,01
20260515118,2026-05-15 22:54:00,06,04,07,03,08,05,01,09,10,02
20260515119,2026-05-15 22:59:00,04,01,10,02,03,09,06,05,08,07
20260515120,2026-05-15 23:04:00,01,07,04,03,02,10,09,08,06,05
20260515121,2026-05-15 23:09:00,10,07,09,01,05,08,06,02,03,04
20260515122,2026-05-15 23:14:00,10,01,04,06,02,07,09,05,03,08
20260515123,2026-05-15 23:19:00,02,10,09,06,04,03,07,08,01,05
20260515124,2026-05-15 23:24:00,10,04,05,08,09,06,03,07,02,01
20260515125,2026-05-15 23:29:00,07,06,08,05,09,01,02,10,04,03
20260515126,2026-05-15 23:34:00,05,08,07,04,01,06,03,09,10,02
20260515127,2026-05-15 23:39:00,04,06,07,02,05,08,10,01,03,09
20260515128,2026-05-15 23:44:00,06,01,08,04,03,05,10,09,07,02
20260515129,2026-05-15 23:49:00,02,01,09,08,10,06,03,05,07,04
20260515130,2026-05-15 23:54:00,09,04,06,07,08,10,03,05,02,01
20260515131,2026-05-15 23:59:00,07,02,03,01,09,04,10,05,06,08
20260515132,2026-05-16 00:04:00,06,01,03,08,04,09,10,05,02,07
20260515133,2026-05-16 00:09:00,09,08,06,01,03,10,04,05,02,07
20260515134,2026-05-16 00:14:00,08,04,10,07,05,02,09,03,01,06
20260515135,2026-05-16 00:19:00,09,05,10,04,07,08,02,03,01,06
20260515136,2026-05-16 00:24:00,10,01,05,06,03,04,09,07,02,08
20260515137,2026-05-16 00:29:00,03,07,01,09,02,08,04,10,05,06
20260515138,2026-05-16 00:34:00,08,06,02,01,10,03,05,09,04,07
20260515139,2026-05-16 00:39:00,10,06,08,02,07,04,03,01,09,05
20260515140,2026-05-16 00:44:00,05,01,08,06,03,10,07,02,04,09
20260515141,2026-05-16 00:49:00,05,08,02,07,03,10,06,01,04,09
20260515142,2026-05-16 00:54:00,05,07,01,02,10,04,03,06,09,08
20260515143,2026-05-16 00:59:00,01,07,03,10,06,02,04,09,05,08
20260515144,2026-05-16 01:04:00,05,08,10,06,04,07,02,01,03,09
20260515145,2026-05-16 01:09:00,01,04,07,06,05,02,09,10,08,03
20260515146,2026-05-16 01:14:00,04,01,09,05,06,03,02,10,08,07
20260515147,2026-05-16 01:19:00,04,02,09,08,01,05,03,10,06,07
20260515148,2026-05-16 01:24:00,03,08,09,05,06,01,04,10,07,02
20260515149,2026-05-16 01:29:00,03,04,06,05,02,01,08,07,09,10
20260515150,2026-05-16 01:34:00,01,07,04,09,08,06,02,05,03,10
20260515151,2026-05-16 01:39:00,08,04,09,02,06,03,05,07,01,10
20260515152,2026-05-16 01:44:00,03,04,06,10,09,02,07,05,01,08
20260515153,2026-05-16 01:49:00,04,10,03,02,01,09,05,08,06,07
20260515154,2026-05-16 01:54:00,03,09,01,08,10,06,04,02,05,07
20260515155,2026-05-16 01:59:00,02,07,03,06,05,09,04,01,08,10
20260515156,2026-05-16 02:04:00,07,10,09,05,04,03,01,06,02,08
20260515157,2026-05-16 02:09:00,07,02,01,09,05,03,08,04,06,10
20260515158,2026-05-16 02:14:00,04,03,06,10,09,05,01,08,07,02
20260515159,2026-05-16 02:19:00,05,01,09,03,10,02,04,08,07,06
20260515160,2026-05-16 02:24:00,02,10,07,03,05,06,08,01,09,04
20260515161,2026-05-16 02:29:00,05,10,08,07,09,01,02,04,03,06
20260515162,2026-05-16 02:34:00,03,08,10,09,02,06,05,04,01,07
20260515163,2026-05-16 02:39:00,04,05,10,03,07,02,06,08,09,01
20260515164,2026-05-16 02:44:00,03,05,10,08,06,04,01,02,07,09
20260515165,2026-05-16 02:49:00,09,10,01,04,08,06,03,05,02,07
20260515166,2026-05-16 02:54:00,05,10,07,02,08,09,04,06,03,01
20260515167,2026-05-16 02:59:00,10,09,05,02,07,06,01,03,04,08
20260515168,2026-05-16 03:04:00,07,10,02,08,05,04,09,06,01,03
20260515169,2026-05-16 03:09:00,07,05,09,10,02,01,04,03,06,08
20260515170,2026-05-16 03:14:00,04,01,05,10,06,02,03,08,07,09
20260515171,2026-05-16 03:19:00,04,01,03,06,05,08,10,09,07,02
20260515172,2026-05-16 03:24:00,02,07,10,09,03,05,01,06,04,08
20260515173,2026-05-16 03:29:00,09,03,04,06,10,01,05,02,08,07
20260515174,2026-05-16 03:34:00,08,02,09,07,06,04,03,01,10,05
20260515175,2026-05-16 03:39:00,05,06,02,01,07,03,09,10,04,08
20260515176,2026-05-16 03:44:00,04,02,01,10,06,05,07,03,08,09
20260515177,2026-05-16 03:49:00,05,02,10,09,06,07,04,08,01,03
20260515178,2026-05-16 03:54:00,04,08,01,02,09,05,07,06,10,03
20260515179,2026-05-16 03:59:00,06,04,09,03,01,07,02,08,05,10
20260515180,2026-05-16 04:04:00,04,09,10,08,02,07,06,01,05,03
20260516001,2026-05-16 13:09:00,04,03,01,06,02,05,09,07,10,08
20260516002,2026-05-16 13:14:00,01,06,03,09,04,07,10,02,08,05
20260516003,2026-05-16 13:19:00,09,05,04,02,03,06,10,08,07,01
20260516004,2026-05-16 13:24:00,05,01,06,02,03,09,07,10,08,04
20260516005,2026-05-16 13:29:00,03,09,04,08,06,10,02,01,05,07
20260516006,2026-05-16 13:34:00,03,01,04,08,02,07,10,06,05,09
20260516007,2026-05-16 13:39:00,01,05,07,02,08,10,03,06,04,09
20260516008,2026-05-16 13:44:00,09,02,07,03,10,01,06,05,08,04
20260516009,2026-05-16 13:49:00,02,01,05,07,03,06,04,09,08,10
20260516010,2026-05-16 13:54:00,07,09,04,06,05,02,08,03,10,01
20260516011,2026-05-16 13:59:00,02,03,07,08,06,05,04,10,09,01
20260516012,2026-05-16 14:04:00,01,07,10,05,08,06,02,09,03,04
20260516013,2026-05-16 14:09:00,06,03,08,05,09,10,04,01,07,02
20260516014,2026-05-16 14:14:00,05,02,09,03,04,07,06,10,01,08
20260516015,2026-05-16 14:19:00,05,07,03,04,06,09,01,08,10,02
20260516016,2026-05-16 14:24:00,04,10,09,06,05,02,08,07,01,03
20260516017,2026-05-16 14:29:00,10,09,05,07,08,06,04,01,03,02
20260516018,2026-05-16 14:34:00,09,07,08,06,02,04,03,01,10,05
20260516019,2026-05-16 14:39:00,05,01,07,10,09,03,04,02,06,08
20260516020,2026-05-16 14:44:00,09,10,05,01,04,02,06,08,07,03
20260516021,2026-05-16 14:49:00,07,04,02,03,06,05,08,09,10,01
20260516022,2026-05-16 14:54:00,04,07,05,01,03,09,10,08,02,06
20260516023,2026-05-16 14:59:00,08,04,09,06,01,07,10,05,03,02
20260516024,2026-05-16 15:04:00,06,01,02,08,04,07,05,10,09,03
